source_type,source_id,frame_number,class_id,class_name,confidence,x_min,y_min,x_max,y_max,width,height,area_pixels,frame_width,frame_height,bbox_area_ratio,center_x,center_y,center_x_norm,center_y_norm,position_region,dominant_color_name,dom_r,dom_g,dom_b,timestamp_sec,ingestion_date,detection_id
video,video_1.MOV,570,0,person,0.6911779046058655,300,718,353,875,53,157,8365,1080,1920,0.004034427151451876,326.770751953125,797.1935729980469,0.30256551106770835,0.41520498593648275,middle-left,blue,114,110,124,19.0024358974359,2025-11-21T11:36:35.947793,18c52faa-f672-49c6-b849-fa14bf7a6532
video,video_1.MOV,570,0,person,0.650663435459137,77,720,120,840,43,119,5160,1080,1920,0.0024886062031631204,98.7041244506836,780.3773803710938,0.09139270782470703,0.4064465522766113,middle-left,blue,93,93,116,19.0024358974359,2025-11-21T11:36:35.948140,c6950fd6-9a78-4325-8a24-5f443ed4dd3b
video,video_1.MOV,570,0,person,0.6079006195068359,2,700,61,932,58,232,13686,1080,1920,0.006600194509136161,32.18583869934082,816.1067504882812,0.029801702499389647,0.42505559921264646,middle-left,blue,102,107,134,19.0024358974359,2025-11-21T11:36:35.948602,98fbe318-8e12-4663-9cae-36f370d8f403
video,video_1.MOV,570,0,person,0.567530632019043,253,742,292,876,39,134,5260,1080,1920,0.0025368668971269574,272.7692413330078,809.7693176269531,0.2525641123453776,0.42175485293070475,middle-left,blue,69,67,83,19.0024358974359,2025-11-21T11:36:35.948937,b3470b36-34ec-44dc-8d9d-192a0fa5751c
video,video_1.MOV,570,0,person,0.32935789227485657,19,707,65,920,46,213,9935,1080,1920,0.004791404319296446,42.70781135559082,814.0488586425781,0.039544269773695205,0.42398378054300945,middle-left,blue,110,115,144,19.0024358974359,2025-11-21T11:36:35.949326,b8319fcd-defb-4754-b3d9-edd5f7719c86
video,video_1.MOV,570,26,handbag,0.31187593936920166,391,918,432,994,41,76,3163,1080,1920,0.0015254326247183295,412.16835021972656,956.5322265625,0.3816373613145616,0.4981938680013021,middle-center,blue,179,178,182,19.0024358974359,2025-11-21T11:36:35.949617,882c05a1-ed8a-47e9-bf68-652602824508
video,video_1.MOV,600,0,person,0.8989023566246033,660,609,870,1104,209,495,103827,1080,1920,0.05007091952666761,765.4154663085938,856.7793884277344,0.708718024359809,0.44623926480611165,middle-right,blue,105,108,123,20.0025641025641,2025-11-21T11:36:36.209826,de1626cc-d716-4376-bd41-6630d821d4ac
video,video_1.MOV,600,0,person,0.8904513120651245,936,592,1079,979,142,386,55208,1080,1920,0.0266245787138986,1007.8460083007812,786.0294494628906,0.9331907484266493,0.4093903382619222,middle-right,blue,96,93,105,20.0025641025641,2025-11-21T11:36:36.210963,9c575207-5963-493f-834c-becf896cc996
video,video_1.MOV,600,0,person,0.7430218458175659,468,599,522,764,53,165,8843,1080,1920,0.004264567793162977,495.32452392578125,682.0565185546875,0.45863381844979745,0.3552377700805664,middle-center,blue,109,105,119,20.0025641025641,2025-11-21T11:36:36.211369,5a46ecc8-c4d2-4b35-ad1e-c0e1ad42835c
video,video_1.MOV,600,0,person,0.6676077842712402,164,587,247,814,83,226,18862,1080,1920,0.009096324538162056,205.8863525390625,701.2835388183594,0.19063551161024306,0.36525184313456216,middle-left,blue,106,111,134,20.0025641025641,2025-11-21T11:36:36.211900,d052671d-a281-4d4c-ba06-973d301fcc45
video,video_1.MOV,600,0,person,0.6616659760475159,423,616,465,766,42,150,6330,1080,1920,0.003053142613498494,444.822509765625,691.1338500976562,0.41187269422743056,0.35996554692586263,middle-center,blue,83,81,93,20.0025641025641,2025-11-21T11:36:36.212244,57af3c17-fcab-4e50-9568-62776e074ef4
video,video_1.MOV,630,0,person,0.8045653104782104,949,711,1079,1416,130,705,91842,1080,1920,0.04429148009724924,1014.0877075195312,1064.1737365722656,0.9389700995551216,0.5542571544647217,middle-right,blue,109,112,122,21.002692307692307,2025-11-21T11:36:36.496520,26eacecd-ae79-4593-979d-a64b10e53ec2
video,video_1.MOV,630,0,person,0.7540662288665771,524,622,576,795,51,172,8975,1080,1920,0.004328446370232592,550.7306213378906,708.5812377929688,0.5099357604980469,0.3690527280171712,middle-center,blue,105,102,114,21.002692307692307,2025-11-21T11:36:36.497017,1ecc5f3e-6c32-470d-8d70-66ac25555f21
video,video_1.MOV,630,0,person,0.7315238118171692,244,613,322,840,78,227,17883,1080,1920,0.008624368369842777,283.46082305908203,727.1305236816406,0.2624637250547056,0.37871381441752117,middle-left,blue,116,122,140,21.002692307692307,2025-11-21T11:36:36.497627,7b9f9a64-61a4-4254-ba52-93dc4a406717
video,video_1.MOV,630,0,person,0.648124098777771,480,649,526,792,46,143,6638,1080,1920,0.003201414707018333,503.80003356933594,721.0648193359375,0.46648151256419995,0.3755545934041341,middle-center,blue,88,86,93,21.002692307692307,2025-11-21T11:36:36.497990,dc8d87cc-bdd4-4058-afda-96cdfd04b345
video,video_1.MOV,630,0,person,0.6247134804725647,106,623,157,779,50,156,7851,1080,1920,0.0037866313027575134,132.14153671264648,701.1949462890625,0.12235327473393193,0.36520570119222007,middle-left,blue,62,63,87,21.002692307692307,2025-11-21T11:36:36.498567,b197785a-aeab-417d-abcf-647fcc4b77b9
video,video_1.MOV,630,0,person,0.36027151346206665,990,658,1018,742,27,84,2364,1080,1920,0.001140206994023174,1004.7200317382812,700.5057678222656,0.9302963256835938,0.36484675407409667,middle-right,red,163,153,148,21.002692307692307,2025-11-21T11:36:36.498956,b5e1017b-bcd5-479e-8223-e716b9ef14f1
video,video_1.MOV,630,32,sports ball,0.2898178696632385,928,1095,1002,1203,74,108,8029,1080,1920,0.003872441021958366,965.0937194824219,1149.5467529296875,0.8936052958170573,0.598722267150879,middle-right,green,162,163,156,21.002692307692307,2025-11-21T11:36:36.499436,64068781-a95e-467b-8c35-b6257fcd3c06
video,video_1.MOV,630,0,person,0.2522258162498474,320,639,345,742,24,102,2554,1080,1920,0.0012319645830189355,332.86634826660156,690.8347778320312,0.3082095817283348,0.35980978012084963,middle-left,blue,130,131,144,21.002692307692307,2025-11-21T11:36:36.499829,d7ff8431-8fa9-41c2-a53c-63f0c187b897
video,video_1.MOV,660,0,person,0.7379140257835388,445,689,496,863,51,173,8936,1080,1920,0.004309569079648807,470.74468994140625,776.197998046875,0.4358747129087095,0.40426979064941404,middle-center,blue,99,95,111,22.002820512820513,2025-11-21T11:36:36.781928,95ddbb80-e9fa-4660-ac4f-f9ba90bddb74
video,video_1.MOV,660,0,person,0.6952507495880127,152,686,229,911,77,224,17360,1080,1920,0.008372366235023408,191.00619506835938,799.0234680175781,0.17685758802625867,0.41615805625915525,middle-left,blue,109,114,139,22.002820512820513,2025-11-21T11:36:36.782491,076ee2e0-ebd8-4910-86f1-e3805798f033
video,video_1.MOV,660,0,person,0.6536762714385986,396,714,439,861,42,147,6221,1080,1920,0.003000267543732965,418.1194152832031,787.994384765625,0.3871476067437066,0.4104137420654297,middle-center,blue,83,81,93,22.002820512820513,2025-11-21T11:36:36.782838,35e34965-e70f-436e-96c2-21a32aae62a1
video,video_1.MOV,690,0,person,0.7951974868774414,670,715,727,882,56,166,9473,1080,1920,0.0045684834567213395,698.8765869140625,799.1325988769531,0.6471079508463542,0.4162148952484131,middle-center,blue,98,95,105,23.002948717948716,2025-11-21T11:36:37.057442,762d099a-65fe-4059-a2a5-c2da1fdd89d2
video,video_1.MOV,690,0,person,0.7040932774543762,378,706,446,922,67,216,14644,1080,1920,0.007062469113033903,412.1187744140625,814.6140441894531,0.3815914577907986,0.4242781480153402,middle-center,blue,107,113,132,23.002948717948716,2025-11-21T11:36:37.057946,cb77bbea-07d6-42a4-8527-200b364305c1
video,video_1.MOV,690,0,person,0.6157294511795044,616,728,667,888,50,160,8199,1080,1920,0.0039541389406489835,641.8282775878906,808.5228576660156,0.5942854422110099,0.42110565503438313,middle-center,blue,88,86,92,23.002948717948716,2025-11-21T11:36:37.058321,74bf4686-446d-4dbc-8950-5f421ff1dded
video,video_1.MOV,690,0,person,0.2582997679710388,606,731,657,901,51,169,8648,1080,1920,0.004170675094765438,632.1591796875,816.6919555664062,0.5853325737847223,0.42536039352416993,middle-center,blue,81,80,89,23.002948717948716,2025-11-21T11:36:37.058704,011414fc-3fc6-47ee-b754-17600b3dd454
video,video_1.MOV,750,0,person,0.7480581998825073,272,0,360,149,88,149,13185,1080,1920,0.006358507344793345,316.2431945800781,74.91354942321777,0.2928177727593316,0.039017473657925926,top-left,blue,149,157,186,25.003205128205128,2025-11-21T11:36:37.595396,ddd51b4d-c462-4475-91c7-d2c8078a8699
video,video_1.MOV,750,0,person,0.49736136198043823,96,0,216,205,120,205,24715,1080,1920,0.011919347422699502,156.6962127685547,103.17350006103516,0.14508908589680988,0.05373619794845581,top-left,blue,122,125,145,25.003205128205128,2025-11-21T11:36:37.596295,41e270d6-162a-43d7-9f0c-87597c876ffa
video,video_3.MOV,0,0,person,0.678046464920044,679,631,755,769,76,138,10539,1080,1920,0.005082942719390202,717.768310546875,700.5794677734375,0.6646002875434027,0.364885139465332,middle-center,blue,138,131,145,0.0,2025-11-21T11:36:37.891769,c889fa88-8d9b-42b5-b301-fce8c94d2fdf
video,video_3.MOV,30,0,person,0.3939571976661682,937,674,1078,1581,141,907,128055,1080,1920,0.06175532500641162,1007.6188049316406,1127.977294921875,0.9329803749367043,0.5874881744384766,middle-right,red,62,55,59,1.0001519756838906,2025-11-21T11:36:38.157589,db8d3e08-700f-4a90-bff0-d7a7593d8973
video,video_3.MOV,30,0,person,0.29346203804016113,1,719,46,828,45,109,4928,1080,1920,0.00237684452798459,23.759479522705078,773.6941833496094,0.021999518076578777,0.40296572049458823,middle-left,blue,96,87,99,1.0001519756838906,2025-11-21T11:36:38.158050,14c7efa8-5932-4f86-8138-49bb9e060dcc
video,video_3.MOV,60,0,person,0.8979856371879578,539,796,896,1902,357,1105,395383,1080,1920,0.19067483525639142,717.9611206054688,1349.4343566894531,0.664778815375434,0.7028303941090902,bottom-center,blue,63,58,67,2.000303951367781,2025-11-21T11:36:38.441710,c184497d-fe9d-4d43-9017-44d648108b33
video,video_3.MOV,60,0,person,0.6903606653213501,687,679,1039,997,352,317,111868,1080,1920,0.05394876514762506,863.8100891113281,838.4847106933594,0.7998241565845631,0.436710786819458,middle-right,blue,128,119,137,2.000303951367781,2025-11-21T11:36:38.443880,9944f369-1d0c-4523-be4c-74857f082741
video,video_3.MOV,120,62,tv,0.2572827637195587,262,894,475,1111,212,216,46055,1080,1920,0.022210376813280523,369.1295623779297,1003.185791015625,0.3417866318314164,0.5224925994873046,middle-center,blue,66,64,72,4.000607902735562,2025-11-21T11:36:39.031800,00e685b9-4895-458b-831e-79d4277ab862
video,video_3.MOV,180,0,person,0.8217822909355164,34,840,199,1269,165,428,70768,1080,1920,0.03412852818515401,116.77342987060547,1054.6588439941406,0.10812354617648655,0.5493014812469482,middle-left,blue,85,77,95,6.000911854103343,2025-11-21T11:36:39.598677,4e05abe6-8022-4529-b1b3-10be1eec6f98
video,video_3.MOV,180,0,person,0.7792560458183289,572,839,909,1256,337,417,140894,1080,1920,0.06794682783566208,741.1170043945312,1048.168212890625,0.6862194485134548,0.5459209442138672,middle-right,blue,122,117,128,6.000911854103343,2025-11-21T11:36:39.601104,e55f17de-da07-4c08-bc32-e1f2adede116
video,video_3.MOV,180,0,person,0.6408830285072327,84,888,279,1272,194,383,74727,1080,1920,0.03603774724917862,181.84362030029297,1080.8778076171875,0.16837372250027127,0.5629571914672852,middle-left,blue,97,85,98,6.000911854103343,2025-11-21T11:36:39.602746,c4efa022-e8c7-47e2-be3a-3d967960dace
video,video_3.MOV,210,0,person,0.9044077396392822,2,618,211,1430,209,812,169783,1080,1920,0.08187864133508013,107.39722061157227,1024.4730834960938,0.09944187093664099,0.5335797309875489,middle-left,blue,83,79,91,7.001063829787234,2025-11-21T11:36:39.893380,7cb21abd-39c1-440f-9037-eb37116287f3
video,video_3.MOV,210,0,person,0.6739309430122375,833,911,1047,1110,214,198,42585,1080,1920,0.020536894775362236,940.7007141113281,1011.378662109375,0.8710191797327113,0.5267597198486328,middle-right,red,129,124,127,7.001063829787234,2025-11-21T11:36:39.894403,922c7cd2-df4e-4605-8701-2e8ae695e5d2
video,video_3.MOV,210,0,person,0.6431928277015686,835,912,1047,1053,211,140,29792,1080,1920,0.014367466077609505,941.2738647460938,982.6499633789062,0.8715498747649016,0.5117968559265137,middle-right,red,111,105,110,7.001063829787234,2025-11-21T11:36:39.895128,8b20d915-8b95-4a95-8fa8-c626dbaa2de5
video,video_3.MOV,210,60,dining table,0.43741780519485474,649,1035,1080,1687,430,652,281199,1080,1920,0.13560909606530733,864.5892028808594,1361.353271484375,0.800545558223018,0.7090381622314453,bottom-right,red,129,126,107,7.001063829787234,2025-11-21T11:36:39.899599,4b9cbed0-1627-4630-86fb-5185f38bf2c9
video,video_3.MOV,240,0,person,0.8015669584274292,109,755,352,934,242,178,43401,1080,1920,0.02093070828664134,230.80754852294922,844.7138671875,0.21371069307680482,0.43995513916015627,middle-left,red,102,95,99,8.001215805471125,2025-11-21T11:36:40.179520,a63ab888-47e5-479e-af99-afad8a8aaae8
video,video_3.MOV,240,60,dining table,0.6910943984985352,0,833,787,1616,787,783,616838,1080,1920,0.29747210938402274,394.095458984375,1225.0737609863281,0.3649032027633102,0.6380592505137126,middle-center,red,138,135,107,8.001215805471125,2025-11-21T11:36:40.189139,5bf29525-05ad-4024-ac76-a7ba5de6e5d9
video,video_3.MOV,240,39,bottle,0.27889925241470337,142,905,192,1035,49,130,6469,1080,1920,0.0031198207206182783,167.57288360595703,970.4560241699219,0.15516007741292318,0.5054458459218343,middle-left,blue,60,60,65,8.001215805471125,2025-11-21T11:36:40.189604,8e5860b7-1104-45ac-ac30-8900a827a901
video,video_3.MOV,390,0,person,0.7668131589889526,90,643,413,1534,322,890,287532,1080,1920,0.1386632246858911,251.78780364990234,1089.0116271972656,0.23313685523139105,0.5671935558319092,middle-left,green,101,106,104,13.001975683890578,2025-11-21T11:36:41.540705,e9bc32ac-a0e7-497f-bd22-447d351423af
video,video_3.MOV,390,26,handbag,0.39486661553382874,256,1004,440,1360,184,356,65666,1080,1920,0.03166775729209522,348.5362091064453,1182.7949829101562,0.3227187121355975,0.6160390535990398,middle-left,green,99,105,97,13.001975683890578,2025-11-21T11:36:41.542047,b419374b-eb36-4c1e-b01d-3c964896e48b
video,video_3.MOV,450,6,train,0.6277818083763123,505,451,641,812,136,360,49124,1080,1920,0.023690402080079637,573.5655059814453,632.1813354492188,0.531079172205042,0.32926111221313475,top-center,red,138,133,107,15.002279635258358,2025-11-21T11:36:42.082374,62771d58-2e31-4467-b1f1-cb81115bb76d
video,video_3.MOV,450,0,person,0.45054560899734497,457,583,494,703,37,120,4521,1080,1920,0.002180498907627124,475.9287414550781,643.6962890625,0.4406747606065538,0.33525848388671875,middle-center,other,59,59,47,15.002279635258358,2025-11-21T11:36:42.082745,e85aba58-a766-4367-af3e-58a53304f0b8
video,video_3.MOV,510,0,person,0.6281845569610596,568,669,613,811,44,141,6348,1080,1920,0.003061769303616372,590.7142028808594,740.8848266601562,0.5469575952600549,0.38587751388549807,middle-center,green,71,72,57,17.002583586626137,2025-11-21T11:36:42.607212,3a9c5f97-a77b-46d2-bdbe-b20c352d9a92
video,video_3.MOV,570,7,truck,0.3012279272079468,460,0,1080,1906,619,1906,1182029,1080,1920,0.5700375932042435,770.0321044921875,953.3486938476562,0.712992689344618,0.4965357780456543,middle-right,red,133,125,111,19.00288753799392,2025-11-21T11:36:43.148606,8fe00297-c8fe-4f26-839b-4b21e93e0edd
video,video_3.mp4,0,0,person,0.9391100406646729,347,114,1550,1069,1203,954,1148636,1920,1080,0.5539337295237972,949.09521484375,591.9262237548828,0.49432042439778645,0.5480798368100767,middle-center,blue,82,86,103,0.0,2025-11-21T11:36:44.035975,a99bd045-ba0e-4ebc-9f6f-b85bcd1c1b3a
video,video_3.mp4,0,0,person,0.892292320728302,1384,1,1658,1028,274,1027,281619,1920,1080,0.13581198039572445,1521.66015625,514.9117126464844,0.7925313313802084,0.4767701043023003,middle-right,red,84,78,78,0.0,2025-11-21T11:36:44.042766,00626f1f-4d3f-4209-9a2e-7091198a5e51
video,video_3.mp4,0,41,cup,0.7875296473503113,1077,731,1323,1059,246,327,80793,1920,1080,0.03896269837921819,1200.37646484375,895.3670959472656,0.6251960754394531,0.8290436073585793,bottom-center,blue,81,95,127,0.0,2025-11-21T11:36:44.045034,04368f77-bea8-4ade-a985-2d2b1440a32f
video,video_3.mp4,0,62,tv,0.4475753605365753,0,2,536,438,535,436,233627,1920,1080,0.11266744051992039,268.5150146484375,220.60922241210938,0.13985157012939453,0.2042677985297309,top-left,blue,184,194,203,0.0,2025-11-21T11:36:44.049374,effe340d-5e71-4005-acef-c978d6423800
video,video_3.mp4,0,45,bowl,0.42729049921035767,1238,580,1354,644,116,63,7352,1920,1080,0.0035456188286965094,1296.310791015625,612.6741333007812,0.675161870320638,0.56729086416739,middle-right,other,88,88,85,0.0,2025-11-21T11:36:44.050216,800f5bf7-7504-4963-853c-5e25dd612022
video,video_3.mp4,0,62,tv,0.30788978934288025,1282,269,1423,416,140,146,20664,1920,1080,0.009965698610445812,1353.0955810546875,342.9316864013672,0.7047372817993164,0.3175293392605252,top-right,green,94,97,95,0.0,2025-11-21T11:36:44.050941,12d31ebc-1b12-48d1-9164-9cd9cae39a46
video,video_3.mp4,30,0,person,0.9371677041053772,352,116,1550,1069,1198,952,1142289,1920,1080,0.5508724107613491,951.4940795898438,593.0748901367188,0.4955698331197103,0.5491434167932581,middle-center,blue,82,86,103,1.485640625,2025-11-21T11:36:44.192043,4d5ac71c-54bb-4d33-9e85-419ea972e79a
video,video_3.mp4,30,0,person,0.8887244462966919,1389,1,1657,1029,267,1027,275146,1920,1080,0.1326900136691822,1523.6314086914062,515.4063568115234,0.7935580253601074,0.477228108158818,middle-right,red,83,77,78,1.485640625,2025-11-21T11:36:44.197310,e2be3563-23a2-4b1f-b90b-b8718a53af77
video,video_3.mp4,30,41,cup,0.8050368428230286,1079,730,1323,1055,244,324,79327,1920,1080,0.038255825836245934,1201.42578125,893.1663208007812,0.6257425944010416,0.8270058525933159,bottom-center,blue,81,95,128,1.485640625,2025-11-21T11:36:44.199122,f6cd0f08-1af2-4423-a531-ef4756a2f6bc
video,video_3.mp4,30,45,bowl,0.45308881998062134,1238,582,1352,643,114,61,7004,1920,1080,0.0033778118397350663,1295.2886962890625,613.4060668945312,0.6746295293172201,0.5679685804578993,middle-right,other,91,91,88,1.485640625,2025-11-21T11:36:44.199849,4cc76ae9-5441-4d96-b2ed-9209cd88df04
video,video_3.mp4,30,62,tv,0.37433719635009766,0,3,539,431,539,428,230993,1920,1080,0.11139712438294029,270.07999420166016,217.61125946044922,0.140666663646698,0.20149190690782334,top-left,blue,187,198,206,1.485640625,2025-11-21T11:36:44.203695,2e4e4051-4c41-449c-8785-d3652b8e67a3
video,video_3.mp4,30,62,tv,0.32097384333610535,1283,269,1422,417,138,148,20627,1920,1080,0.009947829445912776,1352.6535034179688,343.71238708496094,0.704507033030192,0.3182522102638527,top-right,green,95,97,96,1.485640625,2025-11-21T11:36:44.204313,6292d5ce-9c3e-4b64-9757-fd687ef5ad1e
video,video_3.mp4,60,0,person,0.9369503259658813,346,115,1542,1068,1195,953,1139708,1920,1080,0.5496277434244338,944.7821044921875,591.8215026855469,0.49207401275634766,0.5479828728569879,middle-center,blue,83,87,105,2.97128125,2025-11-21T11:36:44.335585,fea340ef-0258-4815-b9b2-2a3d5285945c
video,video_3.mp4,60,0,person,0.884583055973053,1365,3,1688,1031,323,1027,332092,1920,1080,0.16015286288314168,1527.4638061523438,517.6680755615234,0.7955540657043457,0.4793222921865958,middle-right,red,92,86,86,2.97128125,2025-11-21T11:36:44.341756,d15e9b81-7eea-408d-a492-5f84f7e635fe
video,video_3.mp4,60,62,tv,0.5134319067001343,1282,269,1419,421,136,151,20727,1920,1080,0.009996025636907161,1351.0744018554688,345.333984375,0.7036845842997234,0.31975368923611114,top-right,green,93,95,94,2.97128125,2025-11-21T11:36:44.342655,82f124ce-3dee-472c-beab-6e2765a16456
video,video_3.mp4,60,45,bowl,0.4266579747200012,1237,581,1352,643,115,62,7173,1920,1080,0.0034594736076362523,1295.1170654296875,612.5540771484375,0.6745401382446289,0.567179701063368,middle-right,green,89,90,87,2.97128125,2025-11-21T11:36:44.343205,1679600d-b493-4670-8da1-cd08bf05091b
video,video_3.mp4,60,62,tv,0.3113231956958771,0,1,539,433,538,431,232326,1920,1080,0.11204026840026321,269.75662994384766,217.4740447998047,0.14049824476242065,0.20136485629611545,top-left,blue,186,197,206,2.97128125,2025-11-21T11:36:44.346976,783c5d63-05d0-4f59-a72c-132c89b0fea4
video,video_3.mp4,60,41,cup,0.28763335943222046,1138,683,1427,1064,289,381,110400,1920,1080,0.05324079017079418,1282.8543090820312,874.0274047851562,0.6681532859802246,0.8092846340603299,bottom-center,blue,87,103,135,2.97128125,2025-11-21T11:36:44.348907,ca011011-c12f-4647-a80c-bf23fb62faee
video,video_3.mp4,60,56,chair,0.2668759524822235,1621,328,1737,691,115,363,42125,1920,1080,0.02031510168552847,1679.104248046875,509.9764709472656,0.8745334625244141,0.472200436062283,middle-right,red,123,118,106,2.97128125,2025-11-21T11:36:44.349851,9e558475-b0c4-4982-84d0-4737a1bd0222
video,video_3.mp4,60,41,cup,0.25917285680770874,513,408,570,495,57,87,4999,1920,1080,0.002411059962469153,541.65966796875,452.28924560546875,0.28211441040039065,0.41878633852358216,middle-left,red,207,190,189,2.97128125,2025-11-21T11:36:44.350213,432face0-853e-43db-85cb-b62e5243b14d
